timestamp,REAL/FAKE,BASE_BYTES,LOAD_BYTES,FINAL_BYTES,REAL_BYTES
2025-06-18 17:52:48,REAL,2686626107,4396,2686630503,2686630503
2025-06-18 17:52:50,REAL,2686630503,13680,2686644183,2686644183
2025-06-18 17:52:52,REAL,2686644183,10252,2686654435,2686654435
2025-06-18 17:52:54,REAL,2686654435,10321,2686664756,2686664756
2025-06-18 17:52:56,REAL,2686664756,10248,2686675004,2686675004
2025-06-18 17:52:58,REAL,2686675004,10261,2686685265,2686685265
2025-06-18 17:53:00,REAL,2686685265,10257,2686695522,2686695522
2025-06-18 17:53:02,REAL,2686695522,10314,2686705836,2686705836
2025-06-18 17:53:04,REAL,2686705836,2199,2686708035,2686708035
2025-06-18 17:53:06,REAL,2686708035,480,2686708515,2686708515
2025-06-18 17:53:08,REAL,2686708515,484,2686708999,2686708999
2025-06-18 17:53:10,REAL,2686708999,482,2686709481,2686709481
2025-06-18 17:53:12,REAL,2686709481,485,2686709966,2686709966
2025-06-18 17:53:14,REAL,2686709966,484,2686710450,2686710450
2025-06-18 17:53:16,REAL,2686710450,486,2686710936,2686710936
2025-06-18 17:53:18,REAL,2686710936,485,2686711421,2686711421
2025-06-18 17:53:20,REAL,2686711421,482,2686711903,2686711903
2025-06-18 17:53:22,REAL,2686711903,489,2686712392,2686712392
2025-06-18 17:53:24,REAL,2686712392,544,2686712936,2686712936
2025-06-18 17:53:26,REAL,2686712936,479,2686713415,2686713415
2025-06-18 17:53:28,REAL,2686713415,478,2686713893,2686713893
2025-06-18 17:53:30,REAL,2686713893,548,2686714441,2686714441
2025-06-18 17:53:32,REAL,2686714441,487,2686714928,2686714928
2025-06-18 17:53:34,REAL,2686714928,488,2686715416,2686715416
2025-06-18 17:53:36,REAL,2686715416,479,2686715895,2686715895
2025-06-18 17:53:38,REAL,2686715895,486,2686716381,2686716381
2025-06-18 17:53:40,REAL,2686716381,483,2686716864,2686716864
2025-06-18 17:53:42,REAL,2686716864,483,2686717347,2686717347
2025-06-18 17:53:44,REAL,2686717347,487,2686717834,2686717834
2025-06-18 17:53:46,REAL,2686717834,537,2686718371,2686718371
2025-06-18 17:53:48,REAL,2686718371,489,2686718860,2686718860
2025-06-18 17:53:50,REAL,2686718860,475,2686719335,2686719335
2025-06-18 17:53:52,REAL,2686719335,488,2686719823,2686719823
2025-06-18 17:53:54,REAL,2686719823,487,2686720310,2686720310
2025-06-18 17:53:56,REAL,2686720310,482,2686720792,2686720792
2025-06-18 17:53:58,REAL,2686720792,491,2686721283,2686721283
2025-06-18 17:54:00,REAL,2686721283,481,2686721764,2686721764
2025-06-18 17:54:02,REAL,2686721764,484,2686722248,2686722248
2025-06-18 17:54:04,REAL,2686722248,489,2686722737,2686722737
2025-06-18 17:54:06,REAL,2686722737,483,2686723220,2686723220
2025-06-18 17:54:08,REAL,2686723220,532,2686723752,2686723752
2025-06-18 17:54:10,REAL,2686723752,532,2686724284,2686724284
2025-06-18 17:54:12,REAL,2686724284,482,2686724766,2686724766
2025-06-18 17:54:14,REAL,2686724766,474,2686725240,2686725240
2025-06-18 17:54:16,REAL,2686725240,488,2686725728,2686725728
2025-06-18 17:54:18,REAL,2686725728,489,2686726217,2686726217
2025-06-18 17:54:20,REAL,2686726217,488,2686726705,2686726705
2025-06-18 17:54:22,REAL,2686726705,479,2686727184,2686727184
2025-06-18 17:54:24,REAL,2686727184,476,2686727660,2686727660
2025-06-18 17:54:26,REAL,2686727660,480,2686728140,2686728140
2025-06-18 17:54:28,REAL,2686728140,484,2686728624,2686728624
2025-06-18 17:54:30,REAL,2686728624,546,2686729170,2686729170
2025-06-18 17:54:32,REAL,2686729170,486,2686729656,2686729656
2025-06-18 17:54:34,REAL,2686729656,480,2686730136,2686730136
2025-06-18 17:54:36,REAL,2686730136,476,2686730612,2686730612
2025-06-18 17:54:38,REAL,2686730612,483,2686731095,2686731095
2025-06-18 17:54:40,REAL,2686731095,6826,2686737921,2686737921
2025-06-18 17:54:42,REAL,2686737921,10714,2686748635,2686748635
2025-06-18 17:54:44,REAL,2686748635,10184,2686758819,2686758819
2025-06-18 17:54:46,REAL,2686758819,10245,2686769064,2686769064
2025-06-18 17:54:48,REAL,2686769064,10320,2686779384,2686779384
2025-06-18 17:54:50,REAL,2686779384,10254,2686789638,2686789638
2025-06-18 17:54:52,REAL,2686789638,10314,2686799952,2686799952
2025-06-18 17:54:54,REAL,2686799952,9790,2686809742,2686809742
2025-06-18 17:54:56,REAL,2686809742,477,2686810219,2686810219
2025-06-18 17:54:58,REAL,2686810219,483,2686810702,2686810702
2025-06-18 17:55:00,REAL,2686810702,487,2686811189,2686811189
2025-06-18 17:55:02,REAL,2686811189,483,2686811672,2686811672
2025-06-18 17:55:04,REAL,2686811672,488,2686812160,2686812160
2025-06-18 17:55:06,REAL,2686812160,479,2686812639,2686812639
2025-06-18 17:55:08,REAL,2686812639,480,2686813119,2686813119
2025-06-18 17:55:10,REAL,2686813119,488,2686813607,2686813607
2025-06-18 17:55:12,REAL,2686813607,9662,2686823269,2686823269
2025-06-18 17:55:14,REAL,2686823269,12355,2686835624,2686835624
2025-06-18 17:55:16,REAL,2686835624,10315,2686845939,2686845939
2025-06-18 17:55:18,REAL,2686845939,10244,2686856183,2686856183
2025-06-18 17:55:20,REAL,2686856183,10248,2686866431,2686866431
2025-06-18 17:55:22,REAL,2686866431,10322,2686876753,2686876753
2025-06-18 17:55:24,REAL,2686876753,10251,2686887004,2686887004
2025-06-18 17:55:26,REAL,2686887004,9133,2686896137,2686896137
2025-06-18 17:55:28,REAL,2686896137,486,2686896623,2686896623
2025-06-18 17:55:30,REAL,2686896623,489,2686897112,2686897112
2025-06-18 17:55:32,REAL,2686897112,485,2686897597,2686897597
2025-06-18 17:55:34,REAL,2686897597,485,2686898082,2686898082
2025-06-18 17:55:36,REAL,2686898082,540,2686898622,2686898622
2025-06-18 17:55:38,REAL,2686898622,485,2686899107,2686899107
2025-06-18 17:55:40,REAL,2686899107,481,2686899588,2686899588
2025-06-18 17:55:42,REAL,2686899588,479,2686900067,2686900067
2025-06-18 17:55:44,REAL,2686900067,8348,2686908415,2686908415
2025-06-18 17:55:46,REAL,2686908415,10917,2686919332,2686919332
2025-06-18 17:55:48,REAL,2686919332,10251,2686929583,2686929583
2025-06-18 17:55:50,REAL,2686929583,10317,2686939900,2686939900
2025-06-18 17:55:52,REAL,2686939900,10247,2686950147,2686950147
2025-06-18 17:55:54,REAL,2686950147,10261,2686960408,2686960408
2025-06-18 17:55:56,REAL,2686960408,10250,2686970658,2686970658
2025-06-18 17:55:58,REAL,2686970658,8520,2686979178,2686979178
2025-06-18 17:56:00,REAL,2686979178,493,2686979671,2686979671
2025-06-18 17:56:02,REAL,2686979671,483,2686980154,2686980154
2025-06-18 17:56:04,REAL,2686980154,483,2686980637,2686980637
2025-06-18 17:56:06,REAL,2686980637,493,2686981130,2686981130
2025-06-18 17:56:08,REAL,2686981130,490,2686981620,2686981620
2025-06-18 17:56:10,REAL,2686981620,485,2686982105,2686982105
2025-06-18 17:56:12,REAL,2686982105,477,2686982582,2686982582
2025-06-18 17:56:14,REAL,2686982582,492,2686983074,2686983074
2025-06-18 17:56:16,REAL,2686983074,11589,2686994663,2686994663
2025-06-18 17:56:18,REAL,2686994663,10519,2687005182,2687005182
2025-06-18 17:56:20,REAL,2687005182,10253,2687015435,2687015435
2025-06-18 17:56:22,REAL,2687015435,10248,2687025683,2687025683
2025-06-18 17:56:24,REAL,2687025683,10320,2687036003,2687036003
2025-06-18 17:56:26,REAL,2687036003,10257,2687046260,2687046260
2025-06-18 17:56:28,REAL,2687046260,10257,2687056517,2687056517
2025-06-18 17:56:30,REAL,2687056517,7872,2687064389,2687064389
2025-06-18 17:56:32,REAL,2687064389,479,2687064868,2687064868
2025-06-18 17:56:34,REAL,2687064868,536,2687065404,2687065404
2025-06-18 17:56:36,REAL,2687065404,488,2687065892,2687065892
2025-06-18 17:56:38,REAL,2687065892,483,2687066375,2687066375
2025-06-18 17:56:40,REAL,2687066375,484,2687066859,2687066859
2025-06-18 17:56:42,REAL,2687066859,488,2687067347,2687067347
2025-06-18 17:56:44,REAL,2687067347,480,2687067827,2687067827
2025-06-18 17:56:46,REAL,2687067827,491,2687068318,2687068318
2025-06-18 17:56:48,REAL,2687068318,9737,2687078055,2687078055
2025-06-18 17:56:50,REAL,2687078055,10442,2687088497,2687088497
2025-06-18 17:56:52,REAL,2687088497,10253,2687098750,2687098750
2025-06-18 17:56:54,REAL,2687098750,10253,2687109003,2687109003
2025-06-18 17:56:56,REAL,2687109003,10316,2687119319,2687119319
2025-06-18 17:56:58,REAL,2687119319,10251,2687129570,2687129570
2025-06-18 17:57:00,REAL,2687129570,10252,2687139822,2687139822
2025-06-18 17:57:02,REAL,2687139822,7348,2687147170,2687147170
2025-06-18 17:57:04,REAL,2687147170,485,2687147655,2687147655
2025-06-18 17:57:06,REAL,2687147655,475,2687148130,2687148130
2025-06-18 17:57:08,REAL,2687148130,484,2687148614,2687148614
2025-06-18 17:57:10,REAL,2687148614,485,2687149099,2687149099
2025-06-18 17:57:12,REAL,2687149099,537,2687149636,2687149636
2025-06-18 17:57:14,REAL,2687149636,484,2687150120,2687150120
2025-06-18 17:57:16,REAL,2687150120,484,2687150604,2687150604
2025-06-18 17:57:18,REAL,2687150604,247,2687150851,2687150851
2025-06-18 17:57:20,REAL,2687150851,10790,2687161641,2687161641
2025-06-18 17:57:22,REAL,2687161641,10384,2687172025,2687172025
2025-06-18 17:57:24,REAL,2687172025,10251,2687182276,2687182276
2025-06-18 17:57:26,REAL,2687182276,10323,2687192599,2687192599
2025-06-18 17:57:28,REAL,2687192599,10250,2687202849,2687202849
2025-06-18 17:57:30,REAL,2687202849,10246,2687213095,2687213095
2025-06-18 17:57:32,REAL,2687213095,10320,2687223415,2687223415
2025-06-18 17:57:34,REAL,2687223415,6618,2687230033,2687230033
2025-06-18 17:57:36,REAL,2687230033,484,2687230517,2687230517
2025-06-18 17:57:38,REAL,2687230517,489,2687231006,2687231006
2025-06-18 17:57:40,REAL,2687231006,489,2687231495,2687231495
2025-06-18 17:57:42,REAL,2687231495,481,2687231976,2687231976
2025-06-18 17:57:44,REAL,2687231976,483,2687232459,2687232459
2025-06-18 17:57:46,REAL,2687232459,492,2687232951,2687232951
2025-06-18 17:57:48,REAL,2687232951,488,2687233439,2687233439
2025-06-18 17:57:50,REAL,2687233439,535,2687233974,2687233974
2025-06-18 17:57:52,REAL,2687233974,11385,2687245359,2687245359
2025-06-18 17:57:54,REAL,2687245359,10258,2687255617,2687255617
2025-06-18 17:57:56,REAL,2687255617,10314,2687265931,2687265931
2025-06-18 17:57:58,REAL,2687265931,10254,2687276185,2687276185
2025-06-18 17:58:00,REAL,2687276185,10315,2687286500,2687286500
2025-06-18 17:58:02,REAL,2687286500,10258,2687296758,2687296758
2025-06-18 17:58:04,REAL,2687296758,10319,2687307077,2687307077
2025-06-18 17:58:06,REAL,2687307077,5964,2687313041,2687313041
2025-06-18 17:58:08,REAL,2687313041,483,2687313524,2687313524
2025-06-18 17:58:10,REAL,2687313524,490,2687314014,2687314014
2025-06-18 17:58:12,REAL,2687314014,477,2687314491,2687314491
2025-06-18 17:58:14,REAL,2687314491,488,2687314979,2687314979
2025-06-18 17:58:16,REAL,2687314979,479,2687315458,2687315458
2025-06-18 17:58:18,REAL,2687315458,492,2687315950,2687315950
2025-06-18 17:58:20,REAL,2687315950,493,2687316443,2687316443
2025-06-18 17:58:22,REAL,2687316443,482,2687316925,2687316925
2025-06-18 17:58:24,REAL,2687316925,12231,2687329156,2687329156
2025-06-18 17:58:26,REAL,2687329156,10302,2687339458,2687339458
2025-06-18 17:58:28,REAL,2687339458,10316,2687349774,2687349774
2025-06-18 17:58:30,REAL,2687349774,10254,2687360028,2687360028
2025-06-18 17:58:32,REAL,2687360028,10252,2687370280,2687370280
2025-06-18 17:58:34,REAL,2687370280,10257,2687380537,2687380537
2025-06-18 17:58:36,REAL,2687380537,10319,2687390856,2687390856
2025-06-18 17:58:38,REAL,2687390856,5429,2687396285,2687396285
2025-06-18 17:58:40,REAL,2687396285,482,2687396767,2687396767
2025-06-18 17:58:42,REAL,2687396767,482,2687397249,2687397249
2025-06-18 17:58:44,REAL,2687397249,488,2687397737,2687397737
2025-06-18 17:58:46,REAL,2687397737,488,2687398225,2687398225
2025-06-18 17:58:48,REAL,2687398225,492,2687398717,2687398717
2025-06-18 17:58:50,REAL,2687398717,483,2687399200,2687399200
2025-06-18 17:58:52,REAL,2687399200,482,2687399682,2687399682
2025-06-18 17:58:54,REAL,2687399682,955,2687400637,2687400637
2025-06-18 17:58:56,REAL,2687400637,12036,2687412673,2687412673
2025-06-18 17:58:58,REAL,2687412673,10316,2687422989,2687422989
2025-06-18 17:59:00,REAL,2687422989,10242,2687433231,2687433231
2025-06-18 17:59:02,REAL,2687433231,10378,2687443609,2687443609
2025-06-18 17:59:04,REAL,2687443609,10257,2687453866,2687453866
2025-06-18 17:59:06,REAL,2687453866,10328,2687464194,2687464194
2025-06-18 17:59:08,REAL,2687464194,10256,2687474450,2687474450
2025-06-18 17:59:10,REAL,2687474450,4772,2687479222,2687479222
2025-06-18 17:59:12,REAL,2687479222,489,2687479711,2687479711
2025-06-18 17:59:14,REAL,2687479711,489,2687480200,2687480200
2025-06-18 17:59:16,REAL,2687480200,486,2687480686,2687480686
2025-06-18 17:59:18,REAL,2687480686,485,2687481171,2687481171
2025-06-18 17:59:20,REAL,2687481171,481,2687481652,2687481652
2025-06-18 17:59:22,REAL,2687481652,487,2687482139,2687482139
2025-06-18 17:59:24,REAL,2687482139,487,2687482626,2687482626
2025-06-18 17:59:26,REAL,2687482626,486,2687483112,2687483112
2025-06-18 17:59:28,REAL,2687483112,487,2687483599,2687483599
2025-06-18 17:59:30,REAL,2687483599,488,2687484087,2687484087
2025-06-18 17:59:32,REAL,2687484087,482,2687484569,2687484569
2025-06-18 17:59:34,REAL,2687484569,476,2687485045,2687485045
2025-06-18 17:59:36,REAL,2687485045,536,2687485581,2687485581
2025-06-18 17:59:38,REAL,2687485581,479,2687486060,2687486060
2025-06-18 17:59:40,REAL,2687486060,538,2687486598,2687486598
2025-06-18 17:59:42,REAL,2687486598,477,2687487075,2687487075
2025-06-18 17:59:44,REAL,2687487075,483,2687487558,2687487558
2025-06-18 17:59:46,REAL,2687487558,484,2687488042,2687488042
2025-06-18 17:59:48,REAL,2687488042,485,2687488527,2687488527
2025-06-18 17:59:50,REAL,2687488527,482,2687489009,2687489009
2025-06-18 17:59:52,REAL,2687489009,484,2687489493,2687489493
2025-06-18 17:59:54,REAL,2687489493,483,2687489976,2687489976
2025-06-18 17:59:56,REAL,2687489976,487,2687490463,2687490463
2025-06-18 17:59:58,REAL,2687490463,487,2687490950,2687490950
2025-06-18 18:00:00,REAL,2687490950,484,2687491434,2687491434
2025-06-18 18:00:02,REAL,2687491434,477,2687491911,2687491911
2025-06-18 18:00:04,REAL,2687491911,492,2687492403,2687492403
2025-06-18 18:00:06,REAL,2687492403,487,2687492890,2687492890
2025-06-18 18:00:08,REAL,2687492890,484,2687493374,2687493374
2025-06-18 18:00:10,REAL,2687493374,479,2687493853,2687493853
2025-06-18 18:00:12,REAL,2687493853,484,2687494337,2687494337
2025-06-18 18:00:14,REAL,2687494337,492,2687494829,2687494829
2025-06-18 18:00:16,REAL,2687494829,535,2687495364,2687495364
2025-06-18 18:00:18,REAL,2687495364,543,2687495907,2687495907
2025-06-18 18:00:20,REAL,2687495907,482,2687496389,2687496389
2025-06-18 18:00:22,REAL,2687496389,482,2687496871,2687496871
2025-06-18 18:00:24,REAL,2687496871,481,2687497352,2687497352
2025-06-18 18:00:26,REAL,2687497352,480,2687497832,2687497832
2025-06-18 18:00:28,REAL,2687497832,486,2687498318,2687498318
2025-06-18 18:00:30,REAL,2687498318,482,2687498800,2687498800
2025-06-18 18:00:32,REAL,2687498800,488,2687499288,2687499288
2025-06-18 18:00:34,REAL,2687499288,487,2687499775,2687499775
2025-06-18 18:00:36,REAL,2687499775,487,2687500262,2687500262
2025-06-18 18:00:38,REAL,2687500262,479,2687500741,2687500741
2025-06-18 18:00:40,REAL,2687500741,487,2687501228,2687501228
2025-06-18 18:00:42,REAL,2687501228,483,2687501711,2687501711
2025-06-18 18:00:44,REAL,2687501711,490,2687502201,2687502201
2025-06-18 18:00:46,REAL,2687502201,479,2687502680,2687502680
2025-06-18 18:00:48,REAL,2687502680,476,2687503156,2687503156
2025-06-18 18:00:50,REAL,2687503156,483,2687503639,2687503639
2025-06-18 18:00:52,REAL,2687503639,476,2687504115,2687504115
2025-06-18 18:00:54,REAL,2687504115,531,2687504646,2687504646
2025-06-18 18:00:56,REAL,2687504646,487,2687505133,2687505133
2025-06-18 18:00:58,REAL,2687505133,537,2687505670,2687505670
2025-06-18 18:01:00,REAL,2687505670,486,2687506156,2687506156
2025-06-18 18:01:02,REAL,2687506156,475,2687506631,2687506631
2025-06-18 18:01:04,REAL,2687506631,484,2687507115,2687507115
2025-06-18 18:01:06,REAL,2687507115,477,2687507592,2687507592
2025-06-18 18:01:08,REAL,2687507592,479,2687508071,2687508071
2025-06-18 18:01:10,REAL,2687508071,477,2687508548,2687508548
2025-06-18 18:01:12,REAL,2687508548,487,2687509035,2687509035
2025-06-18 18:01:14,REAL,2687509035,489,2687509524,2687509524
2025-06-18 18:01:16,REAL,2687509524,483,2687510007,2687510007
2025-06-18 18:01:18,REAL,2687510007,491,2687510498,2687510498
2025-06-18 18:01:20,REAL,2687510498,481,2687510979,2687510979
2025-06-18 18:01:22,REAL,2687510979,489,2687511468,2687511468
2025-06-18 18:01:24,REAL,2687511468,491,2687511959,2687511959
2025-06-18 18:01:26,REAL,2687511959,484,2687512443,2687512443
2025-06-18 18:01:28,REAL,2687512443,484,2687512927,2687512927
2025-06-18 18:01:30,REAL,2687512927,487,2687513414,2687513414
2025-06-18 18:01:32,REAL,2687513414,482,2687513896,2687513896
2025-06-18 18:01:34,REAL,2687513896,480,2687514376,2687514376
2025-06-18 18:01:36,REAL,2687514376,540,2687514916,2687514916
2025-06-18 18:01:38,REAL,2687514916,478,2687515394,2687515394
2025-06-18 18:01:40,REAL,2687515394,544,2687515938,2687515938
2025-06-18 18:01:42,REAL,2687515938,481,2687516419,2687516419
2025-06-18 18:01:44,REAL,2687516419,490,2687516909,2687516909
2025-06-18 18:01:46,REAL,2687516909,489,2687517398,2687517398
2025-06-18 18:01:48,REAL,2687517398,487,2687517885,2687517885
2025-06-18 18:01:50,REAL,2687517885,494,2687518379,2687518379
2025-06-18 18:01:52,REAL,2687518379,477,2687518856,2687518856
2025-06-18 18:01:54,REAL,2687518856,490,2687519346,2687519346
2025-06-18 18:01:56,REAL,2687519346,483,2687519829,2687519829
2025-06-18 18:01:58,REAL,2687519829,481,2687520310,2687520310
2025-06-18 18:02:00,REAL,2687520310,487,2687520797,2687520797
2025-06-18 18:02:02,REAL,2687520797,492,2687521289,2687521289
2025-06-18 18:02:04,REAL,2687521289,480,2687521769,2687521769
2025-06-18 18:02:06,REAL,2687521769,486,2687522255,2687522255
2025-06-18 18:02:08,REAL,2687522255,485,2687522740,2687522740
2025-06-18 18:02:10,REAL,2687522740,475,2687523215,2687523215
2025-06-18 18:02:12,REAL,2687523215,484,2687523699,2687523699
2025-06-18 18:02:14,REAL,2687523699,478,2687524177,2687524177
2025-06-18 18:02:16,REAL,2687524177,477,2687524654,2687524654
