timestamp,REAL/FAKE,BASE_BYTES,LOAD_BYTES,FINAL_BYTES,REAL_BYTES
2025-06-18 17:52:34,REAL,67385231358,543,67385231901,67385231901
2025-06-18 17:52:36,REAL,67385231901,601,67385232502,67385232502
2025-06-18 17:52:38,REAL,67385232502,678,67385233180,67385233180
2025-06-18 17:52:40,REAL,67385233180,543,67385233723,67385233723
2025-06-18 17:52:42,REAL,67385233723,540,67385234263,67385234263
2025-06-18 17:52:44,REAL,67385234263,546,67385234809,67385234809
2025-06-18 17:52:46,REAL,67385234809,547,67385235356,67385235356
2025-06-18 17:52:48,REAL,67385235356,601,67385235957,67385235957
2025-06-18 17:52:50,REAL,67385235957,532,67385236489,67385236489
2025-06-18 17:52:52,REAL,67385236489,538,67385237027,67385237027
2025-06-18 17:52:54,REAL,67385237027,616,67385237643,67385237643
2025-06-18 17:52:56,REAL,67385237643,539,67385238182,67385238182
2025-06-18 17:52:58,REAL,67385238182,544,67385238726,67385238726
2025-06-18 17:53:00,REAL,67385238726,592,67385239318,67385239318
2025-06-18 17:53:02,REAL,67385239318,531,67385239849,67385239849
2025-06-18 17:53:04,REAL,67385239849,600,67385240449,67385240449
2025-06-18 17:53:06,REAL,67385240449,537,67385240986,67385240986
2025-06-18 17:53:08,REAL,67385240986,607,67385241593,67385241593
2025-06-18 17:53:10,REAL,67385241593,537,67385242130,67385242130
2025-06-18 17:53:12,REAL,67385242130,530,67385242660,67385242660
2025-06-18 17:53:14,REAL,67385242660,541,67385243201,67385243201
2025-06-18 17:53:16,REAL,67385243201,540,67385243741,67385243741
2025-06-18 17:53:18,REAL,67385243741,539,67385244280,67385244280
2025-06-18 17:53:20,REAL,67385244280,110945,67385355225,67385355225
2025-06-18 17:53:22,REAL,67385355225,166796,67385522021,67385522021
2025-06-18 17:53:24,REAL,67385522021,29192,67385551213,67385551213
2025-06-18 17:53:26,REAL,67385551213,28636,67385579849,67385579849
2025-06-18 17:53:28,REAL,67385579849,29603,67385609452,67385609452
2025-06-18 17:53:30,REAL,67385609452,29315,67385638767,67385638767
2025-06-18 17:53:32,REAL,67385638767,28931,67385667698,67385667698
2025-06-18 17:53:34,REAL,67385667698,29246,67385696944,67385696944
2025-06-18 17:53:36,REAL,67385696944,3740,67385700684,67385700684
2025-06-18 17:53:38,REAL,67385700684,612,67385701296,67385701296
2025-06-18 17:53:40,REAL,67385701296,541,67385701837,67385701837
2025-06-18 17:53:42,REAL,67385701837,543,67385702380,67385702380
2025-06-18 17:53:44,REAL,67385702380,539,67385702919,67385702919
2025-06-18 17:53:46,REAL,67385702919,590,67385703509,67385703509
2025-06-18 17:53:48,REAL,67385703509,537,67385704046,67385704046
2025-06-18 17:53:50,REAL,67385704046,536,67385704582,67385704582
2025-06-18 17:53:52,REAL,67385704582,112272,67385816854,67385816854
2025-06-18 17:53:54,REAL,67385816854,135605,67385952459,67385952459
2025-06-18 17:53:56,REAL,67385952459,29273,67385981732,67385981732
2025-06-18 17:53:58,REAL,67385981732,29530,67386011262,67386011262
2025-06-18 17:54:00,REAL,67386011262,31705,67386042967,67386042967
2025-06-18 17:54:02,REAL,67386042967,25939,67386068906,67386068906
2025-06-18 17:54:04,REAL,67386068906,29775,67386098681,67386098681
2025-06-18 17:54:06,REAL,67386098681,29238,67386127919,67386127919
2025-06-18 17:54:08,REAL,67386127919,1963,67386129882,67386129882
2025-06-18 17:54:10,REAL,67386129882,617,67386130499,67386130499
2025-06-18 17:54:12,REAL,67386130499,547,67386131046,67386131046
2025-06-18 17:54:14,REAL,67386131046,532,67386131578,67386131578
2025-06-18 17:54:16,REAL,67386131578,540,67386132118,67386132118
2025-06-18 17:54:18,REAL,67386132118,545,67386132663,67386132663
2025-06-18 17:54:20,REAL,67386132663,544,67386133207,67386133207
2025-06-18 17:54:22,REAL,67386133207,536,67386133743,67386133743
2025-06-18 17:54:24,REAL,67386133743,668,67386134411,67386134411
2025-06-18 17:54:26,REAL,67386134411,542,67386134953,67386134953
2025-06-18 17:54:28,REAL,67386134953,543,67386135496,67386135496
2025-06-18 17:54:30,REAL,67386135496,600,67386136096,67386136096
2025-06-18 17:54:32,REAL,67386136096,595,67386136691,67386136691
2025-06-18 17:54:34,REAL,67386136691,532,67386137223,67386137223
2025-06-18 17:54:36,REAL,67386137223,543,67386137766,67386137766
2025-06-18 17:54:38,REAL,67386137766,545,67386138311,67386138311
2025-06-18 17:54:40,REAL,67386138311,678,67386138989,67386138989
2025-06-18 17:54:42,REAL,67386138989,545,67386139534,67386139534
2025-06-18 17:54:44,REAL,67386139534,532,67386140066,67386140066
2025-06-18 17:54:46,REAL,67386140066,534,67386140600,67386140600
2025-06-18 17:54:48,REAL,67386140600,540,67386141140,67386141140
2025-06-18 17:54:50,REAL,67386141140,546,67386141686,67386141686
2025-06-18 17:54:52,REAL,67386141686,588,67386142274,67386142274
2025-06-18 17:54:54,REAL,67386142274,674,67386142948,67386142948
2025-06-18 17:54:56,REAL,67386142948,129753,67386272701,67386272701
2025-06-18 17:54:58,REAL,67386272701,114883,67386387584,67386387584
2025-06-18 17:55:00,REAL,67386387584,29033,67386416617,67386416617
2025-06-18 17:55:02,REAL,67386416617,29009,67386445626,67386445626
2025-06-18 17:55:04,REAL,67386445626,28652,67386474278,67386474278
2025-06-18 17:55:06,REAL,67386474278,29221,67386503499,67386503499
2025-06-18 17:55:08,REAL,67386503499,29165,67386532664,67386532664
2025-06-18 17:55:10,REAL,67386532664,26455,67386559119,67386559119
2025-06-18 17:55:12,REAL,67386559119,537,67386559656,67386559656
2025-06-18 17:55:14,REAL,67386559656,596,67386560252,67386560252
2025-06-18 17:55:16,REAL,67386560252,537,67386560789,67386560789
2025-06-18 17:55:18,REAL,67386560789,537,67386561326,67386561326
2025-06-18 17:55:20,REAL,67386561326,534,67386561860,67386561860
2025-06-18 17:55:22,REAL,67386561860,537,67386562397,67386562397
2025-06-18 17:55:24,REAL,67386562397,612,67386563009,67386563009
2025-06-18 17:55:26,REAL,67386563009,601,67386563610,67386563610
2025-06-18 17:55:28,REAL,67386563610,531,67386564141,67386564141
2025-06-18 17:55:30,REAL,67386564141,536,67386564677,67386564677
2025-06-18 17:55:32,REAL,67386564677,533,67386565210,67386565210
2025-06-18 17:55:34,REAL,67386565210,538,67386565748,67386565748
2025-06-18 17:55:36,REAL,67386565748,644,67386566392,67386566392
2025-06-18 17:55:38,REAL,67386566392,547,67386566939,67386566939
2025-06-18 17:55:40,REAL,67386566939,612,67386567551,67386567551
2025-06-18 17:55:42,REAL,67386567551,604,67386568155,67386568155
2025-06-18 17:55:44,REAL,67386568155,546,67386568701,67386568701
2025-06-18 17:55:46,REAL,67386568701,535,67386569236,67386569236
2025-06-18 17:55:48,REAL,67386569236,546,67386569782,67386569782
2025-06-18 17:55:50,REAL,67386569782,548,67386570330,67386570330
2025-06-18 17:55:52,REAL,67386570330,540,67386570870,67386570870
2025-06-18 17:55:54,REAL,67386570870,612,67386571482,67386571482
2025-06-18 17:55:56,REAL,67386571482,547,67386572029,67386572029
2025-06-18 17:55:58,REAL,67386572029,665,67386572694,67386572694
2025-06-18 17:56:00,REAL,67386572694,537,67386573231,67386573231
2025-06-18 17:56:02,REAL,67386573231,536,67386573767,67386573767
2025-06-18 17:56:04,REAL,67386573767,546,67386574313,67386574313
2025-06-18 17:56:06,REAL,67386574313,544,67386574857,67386574857
2025-06-18 17:56:08,REAL,67386574857,535,67386575392,67386575392
2025-06-18 17:56:10,REAL,67386575392,615,67386576007,67386576007
2025-06-18 17:56:12,REAL,67386576007,538,67386576545,67386576545
2025-06-18 17:56:14,REAL,67386576545,600,67386577145,67386577145
2025-06-18 17:56:16,REAL,67386577145,539,67386577684,67386577684
2025-06-18 17:56:18,REAL,67386577684,598,67386578282,67386578282
2025-06-18 17:56:20,REAL,67386578282,539,67386578821,67386578821
2025-06-18 17:56:22,REAL,67386578821,548,67386579369,67386579369
2025-06-18 17:56:24,REAL,67386579369,624,67386579993,67386579993
2025-06-18 17:56:26,REAL,67386579993,547,67386580540,67386580540
2025-06-18 17:56:28,REAL,67386580540,544,67386581084,67386581084
2025-06-18 17:56:30,REAL,67386581084,600,67386581684,67386581684
2025-06-18 17:56:32,REAL,67386581684,536,67386582220,67386582220
2025-06-18 17:56:34,REAL,67386582220,593,67386582813,67386582813
2025-06-18 17:56:36,REAL,67386582813,542,67386583355,67386583355
2025-06-18 17:56:38,REAL,67386583355,537,67386583892,67386583892
2025-06-18 17:56:40,REAL,67386583892,607,67386584499,67386584499
2025-06-18 17:56:42,REAL,67386584499,545,67386585044,67386585044
2025-06-18 17:56:44,REAL,67386585044,537,67386585581,67386585581
2025-06-18 17:56:46,REAL,67386585581,592,67386586173,67386586173
2025-06-18 17:56:48,REAL,67386586173,539,67386586712,67386586712
2025-06-18 17:56:50,REAL,67386586712,540,67386587252,67386587252
2025-06-18 17:56:52,REAL,67386587252,536,67386587788,67386587788
2025-06-18 17:56:54,REAL,67386587788,622,67386588410,67386588410
2025-06-18 17:56:56,REAL,67386588410,536,67386588946,67386588946
2025-06-18 17:56:58,REAL,67386588946,599,67386589545,67386589545
2025-06-18 17:57:00,REAL,67386589545,549,67386590094,67386590094
2025-06-18 17:57:02,REAL,67386590094,603,67386590697,67386590697
2025-06-18 17:57:04,REAL,67386590697,535,67386591232,67386591232
2025-06-18 17:57:06,REAL,67386591232,548,67386591780,67386591780
2025-06-18 17:57:08,REAL,67386591780,541,67386592321,67386592321
2025-06-18 17:57:10,REAL,67386592321,616,67386592937,67386592937
2025-06-18 17:57:12,REAL,67386592937,595,67386593532,67386593532
2025-06-18 17:57:14,REAL,67386593532,545,67386594077,67386594077
2025-06-18 17:57:16,REAL,67386594077,539,67386594616,67386594616
2025-06-18 17:57:18,REAL,67386594616,598,67386595214,67386595214
2025-06-18 17:57:20,REAL,67386595214,537,67386595751,67386595751
2025-06-18 17:57:22,REAL,67386595751,546,67386596297,67386596297
2025-06-18 17:57:24,REAL,67386596297,609,67386596906,67386596906
2025-06-18 17:57:26,REAL,67386596906,545,67386597451,67386597451
2025-06-18 17:57:28,REAL,67386597451,301,67386597752,67386597752
2025-06-18 17:57:30,REAL,67386597752,542,67386598294,67386598294
2025-06-18 17:57:32,REAL,67386598294,545,67386598839,67386598839
2025-06-18 17:57:34,REAL,67386598839,596,67386599435,67386599435
2025-06-18 17:57:36,REAL,67386599435,539,67386599974,67386599974
2025-06-18 17:57:38,REAL,67386599974,538,67386600512,67386600512
2025-06-18 17:57:40,REAL,67386600512,680,67386601192,67386601192
2025-06-18 17:57:42,REAL,67386601192,539,67386601731,67386601731
2025-06-18 17:57:44,REAL,67386601731,550,67386602281,67386602281
2025-06-18 17:57:46,REAL,67386602281,546,67386602827,67386602827
2025-06-18 17:57:48,REAL,67386602827,547,67386603374,67386603374
2025-06-18 17:57:50,REAL,67386603374,657,67386604031,67386604031
2025-06-18 17:57:52,REAL,67386604031,542,67386604573,67386604573
2025-06-18 17:57:54,REAL,67386604573,618,67386605191,67386605191
2025-06-18 17:57:56,REAL,67386605191,539,67386605730,67386605730
2025-06-18 17:57:58,REAL,67386605730,547,67386606277,67386606277
2025-06-18 17:58:00,REAL,67386606277,539,67386606816,67386606816
2025-06-18 17:58:02,REAL,67386606816,538,67386607354,67386607354
2025-06-18 17:58:04,REAL,67386607354,538,67386607892,67386607892
2025-06-18 17:58:06,REAL,67386607892,604,67386608496,67386608496
2025-06-18 17:58:08,REAL,67386608496,280905,67386889401,67386889401
2025-06-18 17:58:10,REAL,67386889401,29421,67386918822,67386918822
2025-06-18 17:58:12,REAL,67386918822,28931,67386947753,67386947753
2025-06-18 17:58:14,REAL,67386947753,29335,67386977088,67386977088
2025-06-18 17:58:16,REAL,67386977088,28930,67387006018,67387006018
2025-06-18 17:58:18,REAL,67387006018,29099,67387035117,67387035117
2025-06-18 17:58:20,REAL,67387035117,29441,67387064558,67387064558
2025-06-18 17:58:22,REAL,67387064558,15592,67387080150,67387080150
2025-06-18 17:58:24,REAL,67387080150,615,67387080765,67387080765
2025-06-18 17:58:26,REAL,67387080765,596,67387081361,67387081361
2025-06-18 17:58:28,REAL,67387081361,547,67387081908,67387081908
2025-06-18 17:58:30,REAL,67387081908,550,67387082458,67387082458
2025-06-18 17:58:32,REAL,67387082458,539,67387082997,67387082997
2025-06-18 17:58:34,REAL,67387082997,540,67387083537,67387083537
2025-06-18 17:58:36,REAL,67387083537,546,67387084083,67387084083
2025-06-18 17:58:38,REAL,67387084083,595,67387084678,67387084678
2025-06-18 17:58:40,REAL,67387084678,614,67387085292,67387085292
2025-06-18 17:58:42,REAL,67387085292,540,67387085832,67387085832
2025-06-18 17:58:44,REAL,67387085832,540,67387086372,67387086372
2025-06-18 17:58:46,REAL,67387086372,545,67387086917,67387086917
2025-06-18 17:58:48,REAL,67387086917,534,67387087451,67387087451
2025-06-18 17:58:50,REAL,67387087451,596,67387088047,67387088047
2025-06-18 17:58:52,REAL,67387088047,538,67387088585,67387088585
2025-06-18 17:58:54,REAL,67387088585,670,67387089255,67387089255
2025-06-18 17:58:56,REAL,67387089255,538,67387089793,67387089793
2025-06-18 17:58:58,REAL,67387089793,537,67387090330,67387090330
2025-06-18 17:59:00,REAL,67387090330,538,67387090868,67387090868
2025-06-18 17:59:02,REAL,67387090868,595,67387091463,67387091463
2025-06-18 17:59:04,REAL,67387091463,544,67387092007,67387092007
2025-06-18 17:59:06,REAL,67387092007,536,67387092543,67387092543
2025-06-18 17:59:08,REAL,67387092543,540,67387093083,67387093083
2025-06-18 17:59:10,REAL,67387093083,667,67387093750,67387093750
2025-06-18 17:59:12,REAL,67387093750,537,67387094287,67387094287
2025-06-18 17:59:14,REAL,67387094287,534,67387094821,67387094821
2025-06-18 17:59:16,REAL,67387094821,534,67387095355,67387095355
2025-06-18 17:59:18,REAL,67387095355,546,67387095901,67387095901
2025-06-18 17:59:20,REAL,67387095901,533,67387096434,67387096434
2025-06-18 17:59:22,REAL,67387096434,538,67387096972,67387096972
2025-06-18 17:59:24,REAL,67387096972,614,67387097586,67387097586
2025-06-18 17:59:26,REAL,67387097586,31939,67387129525,67387129525
2025-06-18 17:59:28,REAL,67387129525,233092,67387362617,67387362617
2025-06-18 17:59:30,REAL,67387362617,29010,67387391627,67387391627
2025-06-18 17:59:32,REAL,67387391627,28662,67387420289,67387420289
2025-06-18 17:59:34,REAL,67387420289,29521,67387449810,67387449810
2025-06-18 17:59:36,REAL,67387449810,28999,67387478809,67387478809
2025-06-18 17:59:38,REAL,67387478809,28441,67387507250,67387507250
2025-06-18 17:59:40,REAL,67387507250,29572,67387536822,67387536822
2025-06-18 17:59:42,REAL,67387536822,11258,67387548080,67387548080
2025-06-18 17:59:44,REAL,67387548080,539,67387548619,67387548619
2025-06-18 17:59:46,REAL,67387548619,539,67387549158,67387549158
2025-06-18 17:59:48,REAL,67387549158,543,67387549701,67387549701
2025-06-18 17:59:50,REAL,67387549701,601,67387550302,67387550302
2025-06-18 17:59:52,REAL,67387550302,538,67387550840,67387550840
2025-06-18 17:59:54,REAL,67387550840,614,67387551454,67387551454
2025-06-18 17:59:56,REAL,67387551454,543,67387551997,67387551997
2025-06-18 17:59:58,REAL,67387551997,34862,67387586859,67387586859
2025-06-18 18:00:00,REAL,67387586859,212312,67387799171,67387799171
2025-06-18 18:00:02,REAL,67387799171,29429,67387828600,67387828600
2025-06-18 18:00:04,REAL,67387828600,28049,67387856649,67387856649
2025-06-18 18:00:06,REAL,67387856649,28735,67387885384,67387885384
2025-06-18 18:00:08,REAL,67387885384,28736,67387914120,67387914120
2025-06-18 18:00:10,REAL,67387914120,29383,67387943503,67387943503
2025-06-18 18:00:12,REAL,67387943503,29928,67387973431,67387973431
2025-06-18 18:00:14,REAL,67387973431,9385,67387982816,67387982816
2025-06-18 18:00:16,REAL,67387982816,595,67387983411,67387983411
2025-06-18 18:00:18,REAL,67387983411,535,67387983946,67387983946
2025-06-18 18:00:20,REAL,67387983946,540,67387984486,67387984486
2025-06-18 18:00:22,REAL,67387984486,601,67387985087,67387985087
2025-06-18 18:00:24,REAL,67387985087,548,67387985635,67387985635
2025-06-18 18:00:26,REAL,67387985635,609,67387986244,67387986244
2025-06-18 18:00:28,REAL,67387986244,532,67387986776,67387986776
2025-06-18 18:00:30,REAL,67387986776,48165,67388034941,67388034941
2025-06-18 18:00:32,REAL,67388034941,204402,67388239343,67388239343
2025-06-18 18:00:34,REAL,67388239343,29005,67388268348,67388268348
2025-06-18 18:00:36,REAL,67388268348,29414,67388297762,67388297762
2025-06-18 18:00:38,REAL,67388297762,28690,67388326452,67388326452
2025-06-18 18:00:40,REAL,67388326452,29406,67388355858,67388355858
2025-06-18 18:00:42,REAL,67388355858,28631,67388384489,67388384489
2025-06-18 18:00:44,REAL,67388384489,29212,67388413701,67388413701
2025-06-18 18:00:46,REAL,67388413701,7365,67388421066,67388421066
2025-06-18 18:00:48,REAL,67388421066,541,67388421607,67388421607
2025-06-18 18:00:50,REAL,67388421607,547,67388422154,67388422154
2025-06-18 18:00:52,REAL,67388422154,548,67388422702,67388422702
2025-06-18 18:00:54,REAL,67388422702,648,67388423350,67388423350
2025-06-18 18:00:56,REAL,67388423350,614,67388423964,67388423964
2025-06-18 18:00:58,REAL,67388423964,538,67388424502,67388424502
2025-06-18 18:01:00,REAL,67388424502,543,67388425045,67388425045
2025-06-18 18:01:02,REAL,67388425045,74835,67388499880,67388499880
2025-06-18 18:01:04,REAL,67388499880,200945,67388700825,67388700825
2025-06-18 18:01:06,REAL,67388700825,29110,67388729935,67388729935
2025-06-18 18:01:08,REAL,67388729935,29732,67388759667,67388759667
2025-06-18 18:01:10,REAL,67388759667,28802,67388788469,67388788469
2025-06-18 18:01:12,REAL,67388788469,28587,67388817056,67388817056
2025-06-18 18:01:14,REAL,67388817056,28769,67388845825,67388845825
2025-06-18 18:01:16,REAL,67388845825,28853,67388874678,67388874678
2025-06-18 18:01:18,REAL,67388874678,5864,67388880542,67388880542
2025-06-18 18:01:20,REAL,67388880542,539,67388881081,67388881081
2025-06-18 18:01:22,REAL,67388881081,544,67388881625,67388881625
2025-06-18 18:01:24,REAL,67388881625,546,67388882171,67388882171
2025-06-18 18:01:26,REAL,67388882171,665,67388882836,67388882836
2025-06-18 18:01:28,REAL,67388882836,545,67388883381,67388883381
2025-06-18 18:01:30,REAL,67388883381,542,67388883923,67388883923
2025-06-18 18:01:32,REAL,67388883923,538,67388884461,67388884461
2025-06-18 18:01:34,REAL,67388884461,105384,67388989845,67388989845
2025-06-18 18:01:36,REAL,67388989845,171983,67389161828,67389161828
2025-06-18 18:01:38,REAL,67389161828,28918,67389190746,67389190746
2025-06-18 18:01:40,REAL,67389190746,29027,67389219773,67389219773
2025-06-18 18:01:42,REAL,67389219773,29578,67389249351,67389249351
2025-06-18 18:01:44,REAL,67389249351,29105,67389278456,67389278456
2025-06-18 18:01:46,REAL,67389278456,29166,67389307622,67389307622
2025-06-18 18:01:48,REAL,67389307622,29548,67389337170,67389337170
2025-06-18 18:01:50,REAL,67389337170,3755,67389340925,67389340925
2025-06-18 18:01:52,REAL,67389340925,543,67389341468,67389341468
2025-06-18 18:01:54,REAL,67389341468,549,67389342017,67389342017
2025-06-18 18:01:56,REAL,67389342017,617,67389342634,67389342634
2025-06-18 18:01:58,REAL,67389342634,596,67389343230,67389343230
2025-06-18 18:02:00,REAL,67389343230,538,67389343768,67389343768
2025-06-18 18:02:02,REAL,67389343768,547,67389344315,67389344315
2025-06-18 18:02:04,REAL,67389344315,532,67389344847,67389344847
2025-06-18 18:02:06,REAL,67389344847,117360,67389462207,67389462207
2025-06-18 18:02:08,REAL,67389462207,166395,67389628602,67389628602
2025-06-18 18:02:10,REAL,67389628602,29066,67389657668,67389657668
2025-06-18 18:02:12,REAL,67389657668,29117,67389686785,67389686785
2025-06-18 18:02:14,REAL,67389686785,29343,67389716128,67389716128
2025-06-18 18:02:16,REAL,67389716128,28711,67389744839,67389744839
